Temp C: 21.0625, TempF: 69.9125
12/11/2025 2:09:29 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:30 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:31 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:32 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:33 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:34 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:35 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:36 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:37 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:37 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:38 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:39 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:40 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:41 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:42 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:43 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:44 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:44 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:45 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:46 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:47 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:48 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:49 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:50 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:51 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:51 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:52 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:53 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:09:54 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:55 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:56 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:57 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:58 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:59 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:09:59 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:00 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:01 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:02 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:03 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:04 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:05 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:06 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:06 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:07 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:08 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:09 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:10 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:11 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:12 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:13 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:14 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:15 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:16 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:17 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:18 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:18 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:19 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:20 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:21 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:22 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:23 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:24 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:25 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:26 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:10:27 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:10:27 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:10:28 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:10:29 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:10:30 PM, Temp C: 22.875, TempF: 73.175
12/11/2025 2:10:31 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:32 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:33 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:34 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:35 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:35 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:36 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:37 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:38 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:39 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:40 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:41 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:42 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:43 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:44 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:45 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:46 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:47 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:47 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:48 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:49 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:50 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:51 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:52 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:53 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:54 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:54 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:55 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:56 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:57 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:58 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:10:59 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:00 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:01 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:02 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:03 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:03 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:04 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:06 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:06 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:08 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:09 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:09 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:10 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:11 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:12 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:13 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:14 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:15 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:15 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:16 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:17 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:18 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:19 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:19 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:20 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:21 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:22 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:23 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:24 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:25 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:26 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:27 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:28 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:28 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:29 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:30 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:31 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:32 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:33 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:34 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:34 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:35 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:36 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:37 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:38 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:39 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:40 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:40 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:41 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:42 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:43 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:44 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:45 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:46 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:47 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:48 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:49 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:50 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:50 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:51 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:53 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:54 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:54 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:55 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:56 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:57 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:58 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:11:59 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:00 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:00 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:01 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:02 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:03 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:04 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:05 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:06 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:06 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:07 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:08 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:09 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:10 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:11 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:12 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:13 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:13 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:15 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:16 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:16 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:17 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:18 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:19 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:20 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:20 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:21 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:22 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:23 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:24 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:25 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:26 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:26 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:27 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:28 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:29 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:30 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:31 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:32 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:32 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:33 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:34 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:35 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:36 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:37 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:38 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:39 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:40 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:40 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:41 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:42 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:43 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:44 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:45 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:46 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:47 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:48 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:49 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:50 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:50 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:51 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:52 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:53 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:54 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:55 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:56 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:57 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:57 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:58 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:12:59 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:00 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:01 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:02 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:03 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:03 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:04 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:05 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:06 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:07 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:08 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:08 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:09 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:10 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:11 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:12 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:13 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:14 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:14 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:15 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:16 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:17 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:18 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:19 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:20 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:21 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:21 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:23 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:24 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:25 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:26 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:27 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:28 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:28 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:29 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:30 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:31 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:32 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:33 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:34 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:35 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:36 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:37 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:38 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:38 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:39 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:40 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:41 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:42 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:42 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:43 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:44 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:45 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:46 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:47 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:48 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:48 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:49 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:50 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:51 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:52 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:54 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:55 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:56 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:57 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:57 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:58 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:13:59 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:00 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:01 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:02 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:03 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:04 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:04 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:05 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:06 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:07 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:08 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:09 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:10 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:12 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:13 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:13 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:14 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:15 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:16 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:17 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:18 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:19 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:20 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:21 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:21 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:22 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:23 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:24 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:25 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:26 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:27 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:28 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:28 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:29 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:30 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:31 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:32 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:33 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:34 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:34 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:35 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:36 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:37 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:38 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:39 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:40 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:40 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:41 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:42 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:43 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:44 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:45 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:45 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:46 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:47 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:48 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:49 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:50 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:51 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:52 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:52 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:53 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:54 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:55 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:56 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:57 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:58 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:14:58 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:15:00 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:15:01 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:15:02 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:15:03 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:15:04 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:15:05 PM, Temp C: 22.8125, TempF: 73.0625
12/11/2025 2:15:06 PM, Temp C: 22.8125, TempF: 73.0625
